Zp,VpVs ratio,Lithology,Porosity
6.3200229e+03,2.3002000e+00,1.0000000e+00,3.2800000e-02
5.7141665e+03,2.4427000e+00,1.0000000e+00,6.0000000e-03
5.4491030e+03,2.5446000e+00,1.0000000e+00,5.3000000e-03
5.4154521e+03,2.5701000e+00,1.0000000e+00,5.1000000e-03
5.4300889e+03,2.5717000e+00,1.0000000e+00,4.6000000e-03
5.4437861e+03,2.5652000e+00,1.0000000e+00,4.5000000e-03
5.4775728e+03,2.5470000e+00,1.0000000e+00,5.6000000e-03
5.5389839e+03,2.5175000e+00,1.0000000e+00,9.4000000e-03
5.6193799e+03,2.4814000e+00,1.0000000e+00,1.0400000e-02
5.6417422e+03,2.4659000e+00,1.0000000e+00,9.0000000e-03
5.5780254e+03,2.4807000e+00,1.0000000e+00,6.3000000e-03
5.4882773e+03,2.5091000e+00,1.0000000e+00,5.8000000e-03
5.4083828e+03,2.5361000e+00,1.0000000e+00,1.3700000e-02
5.3584995e+03,2.5548000e+00,1.0000000e+00,3.3000000e-02
5.3608711e+03,2.5552000e+00,1.0000000e+00,1.1000000e-02
5.5874771e+03,2.4833000e+00,1.0000000e+00,6.7000000e-03
6.1800825e+03,2.3374000e+00,1.0000000e+00,3.7000000e-03
7.1982031e+03,2.1665000e+00,1.0000000e+00,9.9000000e-03
8.2836279e+03,2.0445000e+00,1.0000000e+00,1.4960000e-01
9.5107715e+03,1.9518000e+00,1.0000000e+00,8.9800000e-02
1.0589264e+04,1.8966000e+00,1.0000000e+00,6.8500000e-02
1.1846800e+04,1.8515000e+00,4.0000000e+00,6.3600000e-02
1.2470320e+04,1.8339000e+00,4.0000000e+00,5.7600000e-02
1.2807308e+04,1.8250000e+00,4.0000000e+00,5.1000000e-02
1.2904856e+04,1.8237000e+00,4.0000000e+00,5.1400000e-02
1.2903829e+04,1.8249000e+00,4.0000000e+00,5.6300000e-02
1.2754942e+04,1.8271000e+00,4.0000000e+00,5.1300000e-02
1.2466584e+04,1.8294000e+00,4.0000000e+00,4.4600000e-02
1.2114735e+04,1.8340000e+00,1.0000000e+00,5.1600000e-02
1.1738328e+04,1.8404000e+00,1.0000000e+00,6.2100000e-02
1.1345861e+04,1.8474000e+00,4.0000000e+00,7.5800000e-02
1.1082336e+04,1.8528000e+00,4.0000000e+00,9.3100000e-02
1.0863609e+04,1.8599000e+00,4.0000000e+00,9.3500000e-02
1.0676126e+04,1.8656000e+00,4.0000000e+00,9.1600000e-02
1.0243438e+04,1.8710000e+00,1.0000000e+00,8.0400000e-02
9.4764980e+03,1.8695000e+00,4.0000000e+00,7.1500000e-02
8.6796660e+03,1.8687000e+00,1.0000000e+00,8.9600000e-02
7.9429927e+03,1.8651000e+00,5.0000000e+00,1.8010000e-01
7.1123716e+03,1.8604000e+00,5.0000000e+00,2.7430000e-01
6.3406680e+03,1.8578000e+00,5.0000000e+00,2.5680000e-01
5.6963706e+03,1.8539000e+00,5.0000000e+00,2.3650000e-01
5.4361885e+03,1.8600000e+00,5.0000000e+00,2.5570000e-01
5.3613755e+03,1.8618000e+00,5.0000000e+00,2.7320000e-01
5.2637681e+03,1.8657000e+00,5.0000000e+00,2.8720000e-01
5.1620366e+03,1.8713000e+00,5.0000000e+00,2.9180000e-01
5.1023818e+03,1.8743000e+00,5.0000000e+00,2.8380000e-01
5.1151934e+03,1.8728000e+00,5.0000000e+00,2.8880000e-01
5.1887124e+03,1.8667000e+00,5.0000000e+00,3.0540000e-01
5.3075767e+03,1.8580000e+00,5.0000000e+00,3.1770000e-01
5.5533711e+03,1.8422000e+00,5.0000000e+00,3.2660000e-01
5.8067500e+03,1.8278000e+00,5.0000000e+00,3.2300000e-01
6.0903105e+03,1.8127000e+00,5.0000000e+00,2.9440000e-01
6.3861504e+03,1.7990000e+00,5.0000000e+00,2.5680000e-01
6.7136768e+03,1.7866000e+00,5.0000000e+00,2.6910000e-01
7.0900259e+03,1.7753000e+00,5.0000000e+00,2.7900000e-01
7.2969585e+03,1.7697000e+00,5.0000000e+00,2.6580000e-01
7.3630264e+03,1.7676000e+00,5.0000000e+00,2.3120000e-01
7.3374951e+03,1.7685000e+00,5.0000000e+00,2.2340000e-01
7.2562041e+03,1.7714000e+00,5.0000000e+00,2.4390000e-01
7.1695708e+03,1.7745000e+00,5.0000000e+00,2.5080000e-01
7.0350854e+03,1.7786000e+00,5.0000000e+00,2.7760000e-01
6.9351006e+03,1.7829000e+00,5.0000000e+00,2.7710000e-01
6.8844487e+03,1.7864000e+00,5.0000000e+00,2.3350000e-01
6.9992324e+03,1.7858000e+00,5.0000000e+00,2.2960000e-01
7.2328281e+03,1.7818000e+00,5.0000000e+00,2.5900000e-01
7.4537368e+03,1.7783000e+00,5.0000000e+00,2.6200000e-01
7.5992739e+03,1.7769000e+00,5.0000000e+00,2.4900000e-01
7.7430786e+03,1.7750000e+00,5.0000000e+00,2.3610000e-01
7.9500625e+03,1.7721000e+00,5.0000000e+00,2.3990000e-01
8.1421519e+03,1.7701000e+00,5.0000000e+00,2.3910000e-01
8.2821309e+03,1.7692000e+00,5.0000000e+00,2.3550000e-01
8.4503730e+03,1.7683000e+00,5.0000000e+00,2.2900000e-01
8.6117148e+03,1.7673000e+00,5.0000000e+00,2.1080000e-01
8.9604004e+03,1.7689000e+00,5.0000000e+00,1.9780000e-01
9.4884951e+03,1.7766000e+00,5.0000000e+00,2.0450000e-01
1.0051640e+04,1.7840000e+00,5.0000000e+00,1.9330000e-01
1.0365778e+04,1.7912000e+00,5.0000000e+00,1.5630000e-01
1.0445422e+04,1.8018000e+00,3.0000000e+00,1.0520000e-01
1.0448008e+04,1.8128000e+00,3.0000000e+00,1.0290000e-01
1.0373478e+04,1.8252000e+00,3.0000000e+00,1.5670000e-01
1.0052551e+04,1.8312000e+00,4.0000000e+00,1.9490000e-01
9.6015420e+03,1.8382000e+00,5.0000000e+00,2.0270000e-01
9.0327451e+03,1.8517000e+00,5.0000000e+00,1.8300000e-01
8.7358652e+03,1.8629000e+00,5.0000000e+00,1.6840000e-01
8.5158623e+03,1.8642000e+00,5.0000000e+00,2.0590000e-01
8.4050059e+03,1.8515000e+00,5.0000000e+00,2.4600000e-01
8.4709580e+03,1.8436000e+00,5.0000000e+00,2.5420000e-01
8.6555947e+03,1.8386000e+00,5.0000000e+00,2.4240000e-01
9.0920830e+03,1.8272000e+00,5.0000000e+00,2.0480000e-01
9.5640742e+03,1.8161000e+00,3.0000000e+00,1.7500000e-01
1.0150652e+04,1.8060000e+00,3.0000000e+00,1.6190000e-01
1.0662601e+04,1.8100000e+00,3.0000000e+00,1.5820000e-01
1.1076013e+04,1.8142000e+00,3.0000000e+00,1.5920000e-01
1.1545906e+04,1.8143000e+00,3.0000000e+00,1.5430000e-01
1.2069990e+04,1.8170000e+00,3.0000000e+00,1.4310000e-01
1.2577251e+04,1.8201000e+00,3.0000000e+00,1.1190000e-01
1.3106005e+04,1.8227000e+00,3.0000000e+00,7.4100000e-02
1.3578039e+04,1.8239000e+00,3.0000000e+00,6.6500000e-02
1.3913349e+04,1.8247000e+00,3.0000000e+00,6.2900000e-02
1.4141835e+04,1.8265000e+00,3.0000000e+00,6.2800000e-02
1.4164400e+04,1.8264000e+00,3.0000000e+00,6.1100000e-02
1.3929186e+04,1.8228000e+00,3.0000000e+00,6.7400000e-02
1.3518885e+04,1.8186000e+00,3.0000000e+00,5.2300000e-02
1.3248446e+04,1.8160000e+00,3.0000000e+00,5.5100000e-02
1.3250603e+04,1.8172000e+00,3.0000000e+00,9.8600000e-02
1.3275369e+04,1.8224000e+00,3.0000000e+00,1.1600000e-01
1.3096107e+04,1.8281000e+00,3.0000000e+00,9.1200000e-02
1.2544126e+04,1.8397000e+00,3.0000000e+00,4.6100000e-02
1.1809959e+04,1.8656000e+00,1.0000000e+00,6.5000000e-03
1.0992147e+04,1.9005000e+00,1.0000000e+00,1.0000000e-04
9.7153330e+03,1.9552000e+00,1.0000000e+00,1.9000000e-03
8.7399609e+03,1.9973000e+00,1.0000000e+00,4.0000000e-04
7.8227920e+03,2.0420000e+00,1.0000000e+00,2.5000000e-03
7.4531436e+03,2.0635000e+00,1.0000000e+00,2.5000000e-03
7.7271221e+03,2.0441000e+00,1.0000000e+00,1.9000000e-03
8.5075537e+03,1.9986000e+00,1.0000000e+00,3.0000000e-03
9.4881934e+03,1.9483000e+00,1.0000000e+00,1.0000000e-02
9.9251953e+03,1.9211000e+00,2.0000000e+00,1.6400000e-02
1.0102522e+04,1.9065000e+00,2.0000000e+00,1.0000000e-04
1.0078258e+04,1.9064000e+00,2.0000000e+00,1.4800000e-02
9.8478516e+03,1.9173000e+00,1.0000000e+00,9.3700000e-02
9.3358252e+03,1.9357000e+00,1.0000000e+00,1.0580000e-01
8.9092930e+03,1.9506000e+00,1.0000000e+00,1.0420000e-01
8.7309893e+03,1.9636000e+00,1.0000000e+00,9.4300000e-02
8.8240332e+03,1.9641000e+00,1.0000000e+00,1.4300000e-02
9.0794219e+03,1.9532000e+00,1.0000000e+00,1.4900000e-02
9.4304023e+03,1.9365000e+00,1.0000000e+00,4.4800000e-02
9.8091016e+03,1.9178000e+00,1.0000000e+00,6.0000000e-02
9.9769463e+03,1.9055000e+00,1.0000000e+00,5.2500000e-02
1.0134832e+04,1.8898000e+00,1.0000000e+00,3.0400000e-02
1.0184802e+04,1.8786000e+00,1.0000000e+00,2.7300000e-02
1.0077692e+04,1.8718000e+00,1.0000000e+00,3.2300000e-02
9.8269639e+03,1.8672000e+00,1.0000000e+00,4.3800000e-02
9.5518594e+03,1.8614000e+00,4.0000000e+00,9.5100000e-02
9.3568887e+03,1.8545000e+00,4.0000000e+00,1.4860000e-01
9.2903076e+03,1.8481000e+00,4.0000000e+00,1.7710000e-01
9.2912021e+03,1.8448000e+00,4.0000000e+00,1.7440000e-01
9.2628516e+03,1.8455000e+00,4.0000000e+00,1.4620000e-01
9.1293818e+03,1.8539000e+00,1.0000000e+00,6.6500000e-02
9.0082539e+03,1.8645000e+00,1.0000000e+00,8.1100000e-02
8.9970908e+03,1.8754000e+00,4.0000000e+00,1.3860000e-01
8.9852305e+03,1.8857000e+00,4.0000000e+00,1.9380000e-01
8.7669473e+03,1.9005000e+00,1.0000000e+00,1.6370000e-01
8.5241211e+03,1.9162000e+00,1.0000000e+00,7.2900000e-02
8.5373018e+03,1.9200000e+00,4.0000000e+00,7.6500000e-02
8.7816895e+03,1.9117000e+00,4.0000000e+00,1.6330000e-01
8.9738320e+03,1.9035000e+00,4.0000000e+00,1.9680000e-01
8.7094512e+03,1.9099000e+00,1.0000000e+00,1.3480000e-01
8.3330430e+03,1.9227000e+00,1.0000000e+00,6.2200000e-02
8.1115928e+03,1.9293000e+00,4.0000000e+00,1.0530000e-01
7.9514634e+03,1.9332000e+00,4.0000000e+00,1.8030000e-01
7.5937446e+03,1.9486000e+00,4.0000000e+00,2.1770000e-01
7.1260815e+03,1.9748000e+00,4.0000000e+00,2.2650000e-01
6.8514756e+03,1.9928000e+00,4.0000000e+00,2.2440000e-01
6.7981689e+03,1.9953000e+00,4.0000000e+00,2.3210000e-01
6.8080405e+03,1.9933000e+00,4.0000000e+00,2.3610000e-01
6.8170850e+03,1.9918000e+00,4.0000000e+00,2.2020000e-01
6.8024102e+03,1.9911000e+00,4.0000000e+00,2.2640000e-01
6.8032119e+03,1.9875000e+00,4.0000000e+00,2.2020000e-01
6.7982080e+03,1.9835000e+00,4.0000000e+00,2.2440000e-01
6.8023945e+03,1.9789000e+00,4.0000000e+00,2.4860000e-01
6.8421426e+03,1.9713000e+00,4.0000000e+00,2.5420000e-01
6.8479771e+03,1.9679000e+00,4.0000000e+00,2.5340000e-01
6.8856919e+03,1.9626000e+00,4.0000000e+00,2.2250000e-01
7.0819160e+03,1.9462000e+00,4.0000000e+00,2.1970000e-01
7.3730571e+03,1.9251000e+00,4.0000000e+00,2.4950000e-01
7.6632183e+03,1.9067000e+00,4.0000000e+00,2.3010000e-01
7.8996528e+03,1.8940000e+00,4.0000000e+00,1.8450000e-01
8.3558164e+03,1.8727000e+00,4.0000000e+00,1.7860000e-01
8.7868809e+03,1.8542000e+00,4.0000000e+00,2.0090000e-01
9.0688320e+03,1.8431000e+00,4.0000000e+00,1.7560000e-01
9.1035537e+03,1.8423000e+00,4.0000000e+00,1.4800000e-01
9.0716738e+03,1.8447000e+00,4.0000000e+00,1.6670000e-01
9.0284170e+03,1.8478000e+00,4.0000000e+00,1.8350000e-01
8.8831055e+03,1.8545000e+00,4.0000000e+00,1.9580000e-01
8.8285879e+03,1.8588000e+00,3.0000000e+00,2.0280000e-01
8.9546045e+03,1.8593000e+00,3.0000000e+00,2.0580000e-01
9.2689141e+03,1.8543000e+00,3.0000000e+00,1.8970000e-01
9.5641934e+03,1.8488000e+00,3.0000000e+00,1.5880000e-01
9.8542109e+03,1.8384000e+00,3.0000000e+00,1.3150000e-01
1.0060881e+04,1.8298000e+00,3.0000000e+00,1.3140000e-01
1.0277391e+04,1.8291000e+00,3.0000000e+00,1.4750000e-01
1.0495309e+04,1.8308000e+00,3.0000000e+00,1.6180000e-01
1.0796738e+04,1.8351000e+00,3.0000000e+00,1.5720000e-01
1.1069501e+04,1.8382000e+00,3.0000000e+00,1.3670000e-01
1.1417518e+04,1.8405000e+00,3.0000000e+00,1.0600000e-01
1.1765249e+04,1.8451000e+00,3.0000000e+00,8.1300000e-02
1.2113959e+04,1.8441000e+00,3.0000000e+00,9.2900000e-02
1.2315306e+04,1.8433000e+00,3.0000000e+00,1.0630000e-01
1.2355324e+04,1.8425000e+00,3.0000000e+00,1.0890000e-01
1.2387905e+04,1.8413000e+00,3.0000000e+00,1.0150000e-01
1.2528222e+04,1.8409000e+00,3.0000000e+00,9.7400000e-02
1.2716007e+04,1.8405000e+00,3.0000000e+00,9.4500000e-02
1.2875775e+04,1.8392000e+00,3.0000000e+00,9.0900000e-02
1.3028528e+04,1.8359000e+00,3.0000000e+00,8.9800000e-02
1.3196021e+04,1.8322000e+00,3.0000000e+00,9.1000000e-02
1.3447225e+04,1.8266000e+00,3.0000000e+00,9.3400000e-02
1.3645764e+04,1.8219000e+00,3.0000000e+00,8.0100000e-02
1.3853453e+04,1.8176000e+00,3.0000000e+00,6.7300000e-02
1.4088802e+04,1.8154000e+00,3.0000000e+00,5.8200000e-02
1.4347917e+04,1.8149000e+00,3.0000000e+00,5.7000000e-02
1.4547189e+04,1.8151000e+00,3.0000000e+00,5.8700000e-02
1.4678761e+04,1.8155000e+00,3.0000000e+00,5.4200000e-02
1.4711017e+04,1.8156000e+00,3.0000000e+00,4.4300000e-02
1.4739024e+04,1.8153000e+00,3.0000000e+00,4.6900000e-02
1.4796790e+04,1.8146000e+00,3.0000000e+00,5.0500000e-02
1.4810604e+04,1.8130000e+00,3.0000000e+00,5.6900000e-02
1.4773793e+04,1.8093000e+00,3.0000000e+00,5.8200000e-02
1.4732965e+04,1.8055000e+00,3.0000000e+00,5.3100000e-02
1.4710492e+04,1.8007000e+00,3.0000000e+00,5.3000000e-02
1.4691540e+04,1.7963000e+00,3.0000000e+00,5.5800000e-02
1.4673778e+04,1.7916000e+00,3.0000000e+00,5.5100000e-02
1.4697154e+04,1.7878000e+00,3.0000000e+00,5.5300000e-02
1.4782414e+04,1.7847000e+00,3.0000000e+00,5.6200000e-02
1.4847052e+04,1.7828000e+00,3.0000000e+00,5.1800000e-02
1.4911566e+04,1.7810000e+00,3.0000000e+00,4.7300000e-02
1.4959270e+04,1.7802000e+00,3.0000000e+00,5.2100000e-02
1.4929547e+04,1.7797000e+00,3.0000000e+00,5.3000000e-02
1.4749771e+04,1.7790000e+00,3.0000000e+00,5.1700000e-02
1.4538536e+04,1.7795000e+00,3.0000000e+00,5.4600000e-02
1.4399411e+04,1.7825000e+00,3.0000000e+00,6.1300000e-02
1.4309943e+04,1.7876000e+00,3.0000000e+00,7.2600000e-02
1.4239513e+04,1.7936000e+00,3.0000000e+00,6.9100000e-02
1.4199061e+04,1.7985000e+00,3.0000000e+00,5.4000000e-02
1.4114827e+04,1.8029000e+00,3.0000000e+00,4.8600000e-02
1.4053445e+04,1.8056000e+00,3.0000000e+00,4.4000000e-02
1.3956825e+04,1.8073000e+00,3.0000000e+00,5.0900000e-02
1.3789003e+04,1.8071000e+00,3.0000000e+00,7.6400000e-02
1.3572485e+04,1.8058000e+00,3.0000000e+00,7.5700000e-02
1.3336967e+04,1.8044000e+00,3.0000000e+00,7.3400000e-02
1.3127213e+04,1.8044000e+00,3.0000000e+00,7.6400000e-02
1.3006683e+04,1.8050000e+00,3.0000000e+00,8.2500000e-02
1.2936714e+04,1.8059000e+00,3.0000000e+00,8.7800000e-02
1.2874739e+04,1.8065000e+00,3.0000000e+00,9.2100000e-02
1.2768163e+04,1.8064000e+00,3.0000000e+00,8.2600000e-02
1.2677065e+04,1.8060000e+00,3.0000000e+00,7.4800000e-02
1.2730444e+04,1.8056000e+00,3.0000000e+00,8.9300000e-02
1.2776226e+04,1.8048000e+00,3.0000000e+00,1.0660000e-01
1.2669464e+04,1.8026000e+00,3.0000000e+00,9.8500000e-02
1.2516203e+04,1.7996000e+00,3.0000000e+00,7.7800000e-02
1.2519787e+04,1.7978000e+00,3.0000000e+00,9.5100000e-02
1.2711820e+04,1.7968000e+00,3.0000000e+00,1.0850000e-01
1.2901285e+04,1.7983000e+00,3.0000000e+00,1.0490000e-01
1.3055621e+04,1.8008000e+00,3.0000000e+00,9.2500000e-02
1.3029864e+04,1.8023000e+00,3.0000000e+00,6.4500000e-02
1.2917652e+04,1.8038000e+00,3.0000000e+00,4.1900000e-02
1.2807902e+04,1.8047000e+00,3.0000000e+00,4.2400000e-02
1.2711320e+04,1.8053000e+00,3.0000000e+00,1.0960000e-01
1.2612557e+04,1.8036000e+00,3.0000000e+00,1.3380000e-01
1.2525978e+04,1.7977000e+00,3.0000000e+00,1.1080000e-01
1.2631855e+04,1.7917000e+00,3.0000000e+00,8.5500000e-02
1.2930936e+04,1.7864000e+00,3.0000000e+00,6.4500000e-02
1.3258151e+04,1.7798000e+00,3.0000000e+00,8.4200000e-02
1.3272353e+04,1.7748000e+00,3.0000000e+00,8.7400000e-02
1.2806290e+04,1.7707000e+00,3.0000000e+00,8.1400000e-02
1.1913701e+04,1.7739000e+00,3.0000000e+00,5.8400000e-02
1.0918170e+04,1.7849000e+00,1.0000000e+00,3.0000000e-02
9.9092451e+03,1.8006000e+00,4.0000000e+00,1.3420000e-01
8.9132295e+03,1.8210000e+00,4.0000000e+00,2.2110000e-01
8.0729277e+03,1.8458000e+00,4.0000000e+00,2.5800000e-01
7.4070552e+03,1.8759000e+00,4.0000000e+00,2.5410000e-01
7.1225474e+03,1.8948000e+00,4.0000000e+00,2.4550000e-01
7.0520767e+03,1.9008000e+00,4.0000000e+00,2.5220000e-01
7.0982397e+03,1.8985000e+00,4.0000000e+00,2.4910000e-01
7.1601299e+03,1.8944000e+00,4.0000000e+00,2.4950000e-01
7.2748506e+03,1.8868000e+00,4.0000000e+00,2.5120000e-01
7.4733066e+03,1.8745000e+00,4.0000000e+00,2.3070000e-01
7.6702197e+03,1.8631000e+00,4.0000000e+00,2.3660000e-01
7.7153843e+03,1.8610000e+00,4.0000000e+00,2.1110000e-01
7.6270586e+03,1.8676000e+00,4.0000000e+00,1.7640000e-01
7.4822588e+03,1.8781000e+00,4.0000000e+00,2.0680000e-01
7.2658340e+03,1.8945000e+00,4.0000000e+00,2.5120000e-01
6.9593818e+03,1.9187000e+00,4.0000000e+00,2.6360000e-01
6.6262495e+03,1.9477000e+00,4.0000000e+00,2.6130000e-01
6.3550308e+03,1.9755000e+00,4.0000000e+00,2.6420000e-01
6.2314941e+03,1.9891000e+00,4.0000000e+00,2.7190000e-01
6.1384624e+03,1.9990000e+00,4.0000000e+00,2.9260000e-01
6.0714854e+03,2.0057000e+00,4.0000000e+00,2.9650000e-01
6.0404326e+03,2.0080000e+00,4.0000000e+00,2.9130000e-01
6.0569092e+03,2.0046000e+00,4.0000000e+00,2.8710000e-01
6.1177095e+03,1.9950000e+00,4.0000000e+00,2.8890000e-01
6.1559180e+03,1.9896000e+00,4.0000000e+00,2.8730000e-01
6.2066147e+03,1.9838000e+00,4.0000000e+00,2.7960000e-01
6.2926475e+03,1.9747000e+00,4.0000000e+00,2.7460000e-01
6.3976719e+03,1.9645000e+00,4.0000000e+00,2.7280000e-01
6.4754785e+03,1.9582000e+00,4.0000000e+00,2.5690000e-01
6.4932573e+03,1.9583000e+00,4.0000000e+00,2.4850000e-01
6.5003794e+03,1.9589000e+00,4.0000000e+00,2.5160000e-01
6.5257437e+03,1.9567000e+00,4.0000000e+00,2.6980000e-01
6.5628804e+03,1.9532000e+00,4.0000000e+00,2.7160000e-01
6.5970254e+03,1.9496000e+00,4.0000000e+00,2.6360000e-01
6.6287241e+03,1.9453000e+00,4.0000000e+00,2.5770000e-01
6.6764326e+03,1.9394000e+00,4.0000000e+00,2.4760000e-01
6.7677773e+03,1.9301000e+00,4.0000000e+00,2.5230000e-01
6.8397373e+03,1.9238000e+00,4.0000000e+00,2.5010000e-01
6.9929824e+03,1.9127000e+00,4.0000000e+00,2.4440000e-01
7.5599902e+03,1.8864000e+00,4.0000000e+00,2.4530000e-01
8.7224033e+03,1.8567000e+00,4.0000000e+00,2.5260000e-01
9.8843223e+03,1.8358000e+00,4.0000000e+00,2.3090000e-01
1.1086429e+04,1.8122000e+00,3.0000000e+00,8.4800000e-02
1.1994371e+04,1.7935000e+00,3.0000000e+00,1.1300000e-02
1.2948624e+04,1.7778000e+00,3.0000000e+00,3.9300000e-02
1.3739577e+04,1.7708000e+00,3.0000000e+00,9.1300000e-02
1.3779826e+04,1.7685000e+00,3.0000000e+00,1.0320000e-01
1.3337331e+04,1.7624000e+00,3.0000000e+00,8.8800000e-02
1.2923402e+04,1.7594000e+00,3.0000000e+00,6.1700000e-02
1.2857954e+04,1.7587000e+00,3.0000000e+00,7.6200000e-02
1.2978713e+04,1.7580000e+00,3.0000000e+00,1.2580000e-01
1.3051028e+04,1.7571000e+00,3.0000000e+00,1.3610000e-01
1.3176424e+04,1.7568000e+00,4.0000000e+00,1.0070000e-01
1.3606098e+04,1.7581000e+00,4.0000000e+00,8.2700000e-02
1.4012411e+04,1.7578000e+00,4.0000000e+00,7.3800000e-02
1.4139737e+04,1.7570000e+00,4.0000000e+00,1.9700000e-02
1.3940022e+04,1.7574000e+00,1.0000000e+00,1.0000000e-04
1.3619715e+04,1.7584000e+00,4.0000000e+00,7.2500000e-02
1.2961918e+04,1.7609000e+00,4.0000000e+00,1.3960000e-01
1.1892147e+04,1.7664000e+00,4.0000000e+00,1.0550000e-01
1.0837877e+04,1.7763000e+00,4.0000000e+00,1.1730000e-01
1.0122536e+04,1.7884000e+00,4.0000000e+00,1.5220000e-01
9.5297549e+03,1.8019000e+00,4.0000000e+00,1.9040000e-01
8.9310488e+03,1.8176000e+00,4.0000000e+00,2.0120000e-01
8.2023535e+03,1.8427000e+00,4.0000000e+00,1.7910000e-01
7.8678496e+03,1.8568000e+00,4.0000000e+00,1.8320000e-01
7.7318120e+03,1.8622000e+00,4.0000000e+00,2.3230000e-01
7.7173135e+03,1.8613000e+00,4.0000000e+00,2.5180000e-01
7.7516904e+03,1.8579000e+00,4.0000000e+00,2.5260000e-01
7.8998350e+03,1.8509000e+00,4.0000000e+00,2.3900000e-01
8.2882568e+03,1.8371000e+00,4.0000000e+00,2.1820000e-01
8.7330928e+03,1.8255000e+00,4.0000000e+00,1.8560000e-01
9.2613115e+03,1.8172000e+00,4.0000000e+00,1.7100000e-01
1.0100325e+04,1.8155000e+00,4.0000000e+00,1.5420000e-01
1.0877700e+04,1.8206000e+00,1.0000000e+00,1.1640000e-01
1.1740864e+04,1.8269000e+00,1.0000000e+00,6.5000000e-02
1.2448448e+04,1.8294000e+00,1.0000000e+00,4.8000000e-03
1.3248908e+04,1.8301000e+00,3.0000000e+00,8.2000000e-03
1.3891734e+04,1.8310000e+00,3.0000000e+00,2.9500000e-02
1.4176478e+04,1.8301000e+00,3.0000000e+00,2.7300000e-02
1.4064594e+04,1.8258000e+00,3.0000000e+00,2.1800000e-02
1.3842497e+04,1.8175000e+00,3.0000000e+00,1.9000000e-02
1.3904653e+04,1.8137000e+00,3.0000000e+00,4.5000000e-02
1.4036341e+04,1.8097000e+00,3.0000000e+00,8.1400000e-02
1.4164754e+04,1.8049000e+00,3.0000000e+00,6.9300000e-02
1.4329742e+04,1.8004000e+00,3.0000000e+00,1.8000000e-02
1.4676617e+04,1.7960000e+00,3.0000000e+00,6.0000000e-04
1.5088768e+04,1.7915000e+00,3.0000000e+00,1.2400000e-02
1.5297793e+04,1.7860000e+00,3.0000000e+00,2.5500000e-02
1.5320778e+04,1.7802000e+00,3.0000000e+00,3.7900000e-02
1.5294634e+04,1.7750000e+00,3.0000000e+00,5.2800000e-02
1.5204856e+04,1.7710000e+00,3.0000000e+00,6.5100000e-02
1.4895155e+04,1.7659000e+00,3.0000000e+00,6.1800000e-02
1.4594403e+04,1.7631000e+00,3.0000000e+00,5.5200000e-02
1.4466310e+04,1.7621000e+00,3.0000000e+00,6.7600000e-02
1.4559927e+04,1.7632000e+00,3.0000000e+00,9.5400000e-02
1.4584755e+04,1.7636000e+00,3.0000000e+00,9.6400000e-02
1.4470622e+04,1.7630000e+00,3.0000000e+00,5.1800000e-02
1.4362160e+04,1.7626000e+00,3.0000000e+00,2.4000000e-02
1.4479053e+04,1.7637000e+00,3.0000000e+00,5.6900000e-02
1.4671321e+04,1.7668000e+00,3.0000000e+00,9.2500000e-02
1.4666232e+04,1.7696000e+00,3.0000000e+00,9.1100000e-02
1.4615900e+04,1.7723000e+00,3.0000000e+00,7.2400000e-02
1.4602664e+04,1.7762000e+00,3.0000000e+00,3.5100000e-02
1.4571485e+04,1.7791000e+00,3.0000000e+00,2.8600000e-02
1.4165119e+04,1.7825000e+00,3.0000000e+00,2.9900000e-02
1.3425621e+04,1.7844000e+00,3.0000000e+00,2.9700000e-02
1.2864395e+04,1.7819000e+00,3.0000000e+00,8.2400000e-02
1.2777176e+04,1.7811000e+00,3.0000000e+00,1.6020000e-01
1.2811450e+04,1.7817000e+00,3.0000000e+00,1.7320000e-01
1.2687483e+04,1.7814000e+00,3.0000000e+00,9.2700000e-02
1.2469943e+04,1.7823000e+00,1.0000000e+00,1.0000000e-04
1.2333306e+04,1.7841000e+00,4.0000000e+00,2.1700000e-02
1.2071565e+04,1.7877000e+00,4.0000000e+00,1.2070000e-01
1.1232495e+04,1.7945000e+00,4.0000000e+00,1.6410000e-01
1.0218828e+04,1.8003000e+00,4.0000000e+00,1.6480000e-01
9.3213066e+03,1.8112000e+00,4.0000000e+00,1.7620000e-01
8.8166416e+03,1.8230000e+00,4.0000000e+00,2.0010000e-01
8.5856006e+03,1.8305000e+00,4.0000000e+00,2.1930000e-01
8.4614912e+03,1.8348000e+00,4.0000000e+00,2.2530000e-01
8.3597803e+03,1.8383000e+00,4.0000000e+00,2.1460000e-01
8.3629229e+03,1.8383000e+00,4.0000000e+00,2.0900000e-01
8.4485176e+03,1.8357000e+00,4.0000000e+00,2.0680000e-01
8.6033936e+03,1.8304000e+00,4.0000000e+00,2.0730000e-01
8.7321133e+03,1.8259000e+00,4.0000000e+00,2.0710000e-01
8.8439795e+03,1.8224000e+00,4.0000000e+00,1.9200000e-01
9.0210195e+03,1.8171000e+00,4.0000000e+00,1.8260000e-01
9.2132090e+03,1.8115000e+00,4.0000000e+00,1.8620000e-01
9.3517842e+03,1.8074000e+00,4.0000000e+00,1.8150000e-01
9.2954111e+03,1.8090000e+00,4.0000000e+00,1.6780000e-01
9.0956699e+03,1.8153000e+00,4.0000000e+00,1.5730000e-01
